ClientName,NetAssets,EstablishedTime,Region,NumberOfFunds,service,flag
Merk Funds,703.6,2005,APAC,8.7,PortfolioSolutions,N
Merk Funds,703.6,2005,APAC,8.7,FXServices,N
Merk Funds,703.6,2005,APAC,8.7,FinancingCollateralServices,N
Grant Park,701.65,2013,APAC,8.4,InvestmentServicing,N
Grant Park,701.65,2013,APAC,8.4,Custody,Y
Grant Park,701.65,2013,APAC,8.4,ETFSolutionsCost,Y
Grant Park,701.65,2013,APAC,8.4,FundAccounting,Y
Grant Park,701.65,2013,APAC,8.4,RiskAnalytics,N
Grant Park,701.65,2013,APAC,8.4,MultiAssetClassAnalytics,N
Grant Park,701.65,2013,APAC,8.4,DigitalExperience,N
Grant Park,701.65,2013,APAC,8.4,PortfolioSolutions,N
Grant Park,701.65,2013,APAC,8.4,FXServices,N
Grant Park,701.65,2013,APAC,8.4,FinancingCollateralServices,N
AXS,697.87,2008,APAC,3.5,InvestmentServicing,N
AXS,697.87,2008,APAC,3.5,Custody,Y
AXS,697.87,2008,APAC,3.5,ETFSolutionsCost,Y
AXS,697.87,2008,APAC,3.5,FundAccounting,Y
AXS,697.87,2008,APAC,3.5,RiskAnalytics,N
AXS,697.87,2008,APAC,3.5,MultiAssetClassAnalytics,N
AXS,697.87,2008,APAC,3.5,DigitalExperience,N
AXS,697.87,2008,APAC,3.5,PortfolioSolutions,N
AXS,697.87,2008,APAC,3.5,FXServices,N
AXS,697.87,2008,APAC,3.5,FinancingCollateralServices,N
361 Funds,693.58,2014,APAC,7.5,InvestmentServicing,N
361 Funds,693.58,2014,APAC,7.5,Custody,Y
361 Funds,693.58,2014,APAC,7.5,ETFSolutionsCost,Y
361 Funds,693.58,2014,APAC,7.5,FundAccounting,Y
361 Funds,693.58,2014,APAC,7.5,RiskAnalytics,N
361 Funds,693.58,2014,APAC,7.5,MultiAssetClassAnalytics,N
361 Funds,693.58,2014,APAC,7.5,DigitalExperience,N
361 Funds,693.58,2014,APAC,7.5,PortfolioSolutions,N
361 Funds,693.58,2014,APAC,7.5,FXServices,N
361 Funds,693.58,2014,APAC,7.5,FinancingCollateralServices,N
E-Valuator funds,686.93,2012,APAC,9.9,InvestmentServicing,N
E-Valuator funds,686.93,2012,APAC,9.9,Custody,Y
E-Valuator funds,686.93,2012,APAC,9.9,ETFSolutionsCost,Y
E-Valuator funds,686.93,2012,APAC,9.9,FundAccounting,Y
E-Valuator funds,686.93,2012,APAC,9.9,RiskAnalytics,N
E-Valuator funds,686.93,2012,APAC,9.9,MultiAssetClassAnalytics,N
E-Valuator funds,686.93,2012,APAC,9.9,DigitalExperience,N
E-Valuator funds,686.93,2012,APAC,9.9,PortfolioSolutions,N
E-Valuator funds,686.93,2012,APAC,9.9,FXServices,N
E-Valuator funds,686.93,2012,APAC,9.9,FinancingCollateralServices,N
River Canyon,670.24,2014,APAC,0.2,InvestmentServicing,N
River Canyon,670.24,2014,APAC,0.2,Custody,Y
River Canyon,670.24,2014,APAC,0.2,ETFSolutionsCost,Y
River Canyon,670.24,2014,APAC,0.2,FundAccounting,Y
River Canyon,670.24,2014,APAC,0.2,RiskAnalytics,N
River Canyon,670.24,2014,APAC,0.2,MultiAssetClassAnalytics,N
River Canyon,670.24,2014,APAC,0.2,DigitalExperience,N
River Canyon,670.24,2014,APAC,0.2,PortfolioSolutions,N
River Canyon,670.24,2014,APAC,0.2,FXServices,N
River Canyon,670.24,2014,APAC,0.2,FinancingCollateralServices,N
"RiverNorth Capital Management, LLC",669.62,2015,APAC,InvestmentServicing,5.4,N
"RiverNorth Capital Management, LLC",669.62,2015,APAC,Custody,N,N
"RiverNorth Capital Management, LLC",669.62,2015,APAC,ETFSolutionsCost,Y,N
"RiverNorth Capital Management, LLC",669.62,2015,APAC,FundAccounting,Y,N
"RiverNorth Capital Management, LLC",669.62,2015,APAC,RiskAnalytics,Y,N
"RiverNorth Capital Management, LLC",669.62,2015,APAC,MultiAssetClassAnalytics,N,N
"RiverNorth Capital Management, LLC",669.62,2015,APAC,DigitalExperience,N,N
"RiverNorth Capital Management, LLC",669.62,2015,APAC,PortfolioSolutions,N,N
"RiverNorth Capital Management, LLC",669.62,2015,APAC,FXServices,N,N
"RiverNorth Capital Management, LLC",669.62,2015,APAC,FinancingCollateralServices,N,N
Applied Finance Advisors,665.86,2006,APAC,6.6,InvestmentServicing,N
Applied Finance Advisors,665.86,2006,APAC,6.6,Custody,Y
Applied Finance Advisors,665.86,2006,APAC,6.6,ETFSolutionsCost,Y
Applied Finance Advisors,665.86,2006,APAC,6.6,FundAccounting,Y
Applied Finance Advisors,665.86,2006,APAC,6.6,RiskAnalytics,N
Applied Finance Advisors,665.86,2006,APAC,6.6,MultiAssetClassAnalytics,N
Applied Finance Advisors,665.86,2006,APAC,6.6,DigitalExperience,N
Applied Finance Advisors,665.86,2006,APAC,6.6,PortfolioSolutions,N
Applied Finance Advisors,665.86,2006,APAC,6.6,FXServices,N
Applied Finance Advisors,665.86,2006,APAC,6.6,FinancingCollateralServices,N
Spirit of America,647.15,1998,APAC,4.2,InvestmentServicing,N
Spirit of America,647.15,1998,APAC,4.2,Custody,Y
Spirit of America,647.15,1998,APAC,4.2,ETFSolutionsCost,Y
Spirit of America,647.15,1998,APAC,4.2,FundAccounting,Y
Spirit of America,647.15,1998,APAC,4.2,RiskAnalytics,N
Spirit of America,647.15,1998,APAC,4.2,MultiAssetClassAnalytics,N
Spirit of America,647.15,1998,APAC,4.2,DigitalExperience,N
Spirit of America,647.15,1998,APAC,4.2,PortfolioSolutions,N
Spirit of America,647.15,1998,APAC,4.2,FXServices,N
Spirit of America,647.15,1998,APAC,4.2,FinancingCollateralServices,N
Summit Global Investments,646.76,2009,APAC,6.3,InvestmentServicing,N
Summit Global Investments,646.76,2009,APAC,6.3,Custody,Y
Summit Global Investments,646.76,2009,APAC,6.3,ETFSolutionsCost,Y
Summit Global Investments,646.76,2009,APAC,6.3,FundAccounting,Y
Summit Global Investments,646.76,2009,APAC,6.3,RiskAnalytics,N
Summit Global Investments,646.76,2009,APAC,6.3,MultiAssetClassAnalytics,N
Summit Global Investments,646.76,2009,APAC,6.3,DigitalExperience,N
Summit Global Investments,646.76,2009,APAC,6.3,PortfolioSolutions,N
Summit Global Investments,646.76,2009,APAC,6.3,FXServices,N
Summit Global Investments,646.76,2009,APAC,6.3,FinancingCollateralServices,N
ABR,644.38,2015,APAC,3.8,InvestmentServicing,N
ABR,644.38,2015,APAC,3.8,Custody,Y
ABR,644.38,2015,APAC,3.8,ETFSolutionsCost,Y
ABR,644.38,2015,APAC,3.8,FundAccounting,Y
ABR,644.38,2015,APAC,3.8,RiskAnalytics,N
ABR,644.38,2015,APAC,3.8,MultiAssetClassAnalytics,N
ABR,644.38,2015,APAC,3.8,DigitalExperience,N
ABR,644.38,2015,APAC,3.8,PortfolioSolutions,N
ABR,644.38,2015,APAC,3.8,FXServices,N
ABR,644.38,2015,APAC,3.8,FinancingCollateralServices,N
Deer Park,643.57,2015,APAC,6.6,InvestmentServicing,Y
Deer Park,643.57,2015,APAC,6.6,Custody,N
Deer Park,643.57,2015,APAC,6.6,ETFSolutionsCost,N
Deer Park,643.57,2015,APAC,6.6,FundAccounting,N
Deer Park,643.57,2015,APAC,6.6,RiskAnalytics,N
Deer Park,643.57,2015,APAC,6.6,MultiAssetClassAnalytics,N
Deer Park,643.57,2015,APAC,6.6,DigitalExperience,Y
Deer Park,643.57,2015,APAC,6.6,PortfolioSolutions,N
Deer Park,643.57,2015,APAC,6.6,FXServices,Y
Deer Park,643.57,2015,APAC,6.6,FinancingCollateralServices,Y
EMQQ,638.88,2014,APAC,6.8,InvestmentServicing,Y
EMQQ,638.88,2014,APAC,6.8,Custody,N
EMQQ,638.88,2014,APAC,6.8,ETFSolutionsCost,N
EMQQ,638.88,2014,APAC,6.8,FundAccounting,N
EMQQ,638.88,2014,APAC,6.8,RiskAnalytics,N
EMQQ,638.88,2014,APAC,6.8,MultiAssetClassAnalytics,N
EMQQ,638.88,2014,APAC,6.8,DigitalExperience,Y
EMQQ,638.88,2014,APAC,6.8,PortfolioSolutions,N
EMQQ,638.88,2014,APAC,6.8,FXServices,Y
EMQQ,638.88,2014,APAC,6.8,FinancingCollateralServices,Y
Clough Capital,632.71,2004,APAC,12.3,InvestmentServicing,Y
Clough Capital,632.71,2004,APAC,12.3,Custody,N
Clough Capital,632.71,2004,APAC,12.3,ETFSolutionsCost,N
Clough Capital,632.71,2004,APAC,12.3,FundAccounting,N
Clough Capital,632.71,2004,APAC,12.3,RiskAnalytics,N
Clough Capital,632.71,2004,APAC,12.3,MultiAssetClassAnalytics,N
Clough Capital,632.71,2004,APAC,12.3,DigitalExperience,Y
Clough Capital,632.71,2004,APAC,12.3,PortfolioSolutions,N
Clough Capital,632.71,2004,APAC,12.3,FXServices,Y
Clough Capital,632.71,2004,APAC,12.3,FinancingCollateralServices,Y
Altegris,620.17,2011,EUR,6.1,InvestmentServicing,Y
Altegris,620.17,2011,EUR,6.1,Custody,N
Altegris,620.17,2011,EUR,6.1,ETFSolutionsCost,N
Altegris,620.17,2011,EUR,6.1,FundAccounting,N
Altegris,620.17,2011,EUR,6.1,RiskAnalytics,N
Altegris,620.17,2011,EUR,6.1,MultiAssetClassAnalytics,N
Altegris,620.17,2011,EUR,6.1,DigitalExperience,Y
Altegris,620.17,2011,EUR,6.1,PortfolioSolutions,N
Altegris,620.17,2011,EUR,6.1,FXServices,Y
Altegris,620.17,2011,EUR,6.1,FinancingCollateralServices,Y
ICON Funds,611.55,1997,EUR,4.5,InvestmentServicing,Y
ICON Funds,611.55,1997,EUR,4.5,Custody,N
ICON Funds,611.55,1997,EUR,4.5,ETFSolutionsCost,N
ICON Funds,611.55,1997,EUR,4.5,FundAccounting,N
ICON Funds,611.55,1997,EUR,4.5,RiskAnalytics,N
ICON Funds,611.55,1997,EUR,4.5,MultiAssetClassAnalytics,N
ICON Funds,611.55,1997,EUR,4.5,DigitalExperience,Y
ICON Funds,611.55,1997,EUR,4.5,PortfolioSolutions,N
ICON Funds,611.55,1997,EUR,4.5,FXServices,Y
ICON Funds,611.55,1997,EUR,4.5,FinancingCollateralServices,Y
PIA Mutual Funds,605.83,1994,EUR,5,InvestmentServicing,Y
PIA Mutual Funds,605.83,1994,EUR,5,Custody,N
PIA Mutual Funds,605.83,1994,EUR,5,ETFSolutionsCost,N
PIA Mutual Funds,605.83,1994,EUR,5,FundAccounting,N
PIA Mutual Funds,605.83,1994,EUR,5,RiskAnalytics,N
PIA Mutual Funds,605.83,1994,EUR,5,MultiAssetClassAnalytics,N
PIA Mutual Funds,605.83,1994,EUR,5,DigitalExperience,Y
PIA Mutual Funds,605.83,1994,EUR,5,PortfolioSolutions,N
PIA Mutual Funds,605.83,1994,EUR,5,FXServices,Y
PIA Mutual Funds,605.83,1994,EUR,5,FinancingCollateralServices,Y
Columbia,605.04,1975,EUR,45.1,InvestmentServicing,Y
Columbia,605.04,1975,EUR,45.1,Custody,N
Columbia,605.04,1975,EUR,45.1,ETFSolutionsCost,N
Columbia,605.04,1975,EUR,45.1,FundAccounting,N
Columbia,605.04,1975,EUR,45.1,RiskAnalytics,N
Columbia,605.04,1975,EUR,45.1,MultiAssetClassAnalytics,N
Columbia,605.04,1975,EUR,45.1,DigitalExperience,Y
Columbia,605.04,1975,EUR,45.1,PortfolioSolutions,N
Columbia,605.04,1975,EUR,45.1,FXServices,Y
Columbia,605.04,1975,EUR,45.1,FinancingCollateralServices,Y
James Advantage,595.81,1991,EUR,9.9,InvestmentServicing,Y
James Advantage,595.81,1991,EUR,9.9,Custody,N
James Advantage,595.81,1991,EUR,9.9,ETFSolutionsCost,N
James Advantage,595.81,1991,EUR,9.9,FundAccounting,N
James Advantage,595.81,1991,EUR,9.9,RiskAnalytics,N
James Advantage,595.81,1991,EUR,9.9,MultiAssetClassAnalytics,N
James Advantage,595.81,1991,EUR,9.9,DigitalExperience,Y
James Advantage,595.81,1991,EUR,9.9,PortfolioSolutions,N
James Advantage,595.81,1991,EUR,9.9,FXServices,Y
James Advantage,595.81,1991,EUR,9.9,FinancingCollateralServices,Y
BlackRock Asset Management Ireland - ETF,593.75,2016,EUR,14.3,InvestmentServicing,Y
BlackRock Asset Management Ireland - ETF,593.75,2016,EUR,14.3,Custody,N
BlackRock Asset Management Ireland - ETF,593.75,2016,EUR,14.3,ETFSolutionsCost,N
BlackRock Asset Management Ireland - ETF,593.75,2016,EUR,14.3,FundAccounting,N
BlackRock Asset Management Ireland - ETF,593.75,2016,EUR,14.3,RiskAnalytics,N
BlackRock Asset Management Ireland - ETF,593.75,2016,EUR,14.3,MultiAssetClassAnalytics,N
BlackRock Asset Management Ireland - ETF,593.75,2016,EUR,14.3,DigitalExperience,Y
BlackRock Asset Management Ireland - ETF,593.75,2016,EUR,14.3,PortfolioSolutions,N
BlackRock Asset Management Ireland - ETF,593.75,2016,EUR,14.3,FXServices,Y
BlackRock Asset Management Ireland - ETF,593.75,2016,EUR,14.3,FinancingCollateralServices,Y
Euro Pacific Asset Management,574.67,2010,EUR,9,InvestmentServicing,Y
Euro Pacific Asset Management,574.67,2010,EUR,9,Custody,N
Euro Pacific Asset Management,574.67,2010,EUR,9,ETFSolutionsCost,N
Euro Pacific Asset Management,574.67,2010,EUR,9,FundAccounting,N
Euro Pacific Asset Management,574.67,2010,EUR,9,RiskAnalytics,N
Euro Pacific Asset Management,574.67,2010,EUR,9,MultiAssetClassAnalytics,N
Euro Pacific Asset Management,574.67,2010,EUR,9,DigitalExperience,Y
Euro Pacific Asset Management,574.67,2010,EUR,9,PortfolioSolutions,N
Euro Pacific Asset Management,574.67,2010,EUR,9,FXServices,Y
Euro Pacific Asset Management,574.67,2010,EUR,9,FinancingCollateralServices,Y
Boston Common,571.11,2010,EUR,10.4,InvestmentServicing,Y
Boston Common,571.11,2010,EUR,10.4,Custody,N
Boston Common,571.11,2010,EUR,10.4,ETFSolutionsCost,N
Boston Common,571.11,2010,EUR,10.4,FundAccounting,N
Boston Common,571.11,2010,EUR,10.4,RiskAnalytics,N
Boston Common,571.11,2010,EUR,10.4,MultiAssetClassAnalytics,N
Boston Common,571.11,2010,EUR,10.4,DigitalExperience,Y
Boston Common,571.11,2010,EUR,10.4,PortfolioSolutions,N
Boston Common,571.11,2010,EUR,10.4,FXServices,Y
Boston Common,571.11,2010,EUR,10.4,FinancingCollateralServices,Y
John Hancock Investment Management,568.29,2021,EUR,0.1,InvestmentServicing,Y
John Hancock Investment Management,568.29,2021,EUR,0.1,Custody,N
John Hancock Investment Management,568.29,2021,EUR,0.1,ETFSolutionsCost,N
John Hancock Investment Management,568.29,2021,EUR,0.1,FundAccounting,N
John Hancock Investment Management,568.29,2021,EUR,0.1,RiskAnalytics,N
John Hancock Investment Management,568.29,2021,EUR,0.1,MultiAssetClassAnalytics,N
John Hancock Investment Management,568.29,2021,EUR,0.1,DigitalExperience,Y
John Hancock Investment Management,568.29,2021,EUR,0.1,PortfolioSolutions,N
John Hancock Investment Management,568.29,2021,EUR,0.1,FXServices,Y
John Hancock Investment Management,568.29,2021,EUR,0.1,FinancingCollateralServices,Y
AAMA,561.98,2017,EUR,4.9,InvestmentServicing,Y
AAMA,561.98,2017,EUR,4.9,Custody,N
AAMA,561.98,2017,EUR,4.9,ETFSolutionsCost,N
AAMA,561.98,2017,EUR,4.9,FundAccounting,N
AAMA,561.98,2017,EUR,4.9,RiskAnalytics,N
AAMA,561.98,2017,EUR,4.9,MultiAssetClassAnalytics,N
AAMA,561.98,2017,EUR,4.9,DigitalExperience,Y
AAMA,561.98,2017,EUR,4.9,PortfolioSolutions,N
AAMA,561.98,2017,EUR,4.9,FXServices,Y
AAMA,561.98,2017,EUR,4.9,FinancingCollateralServices,Y
Bruce,544.62,1968,EUR,38.4,InvestmentServicing,Y
Bruce,544.62,1968,EUR,38.4,Custody,N
Bruce,544.62,1968,EUR,38.4,ETFSolutionsCost,N
Bruce,544.62,1968,EUR,38.4,FundAccounting,N
Bruce,544.62,1968,EUR,38.4,RiskAnalytics,N
Bruce,544.62,1968,EUR,38.4,MultiAssetClassAnalytics,N
Bruce,544.62,1968,EUR,38.4,DigitalExperience,Y
Bruce,544.62,1968,EUR,38.4,PortfolioSolutions,N
Bruce,544.62,1968,EUR,38.4,FXServices,Y
Bruce,544.62,1968,EUR,38.4,FinancingCollateralServices,Y
ELEMENTS,543.39,2007,EUR,14.6,InvestmentServicing,Y
ELEMENTS,543.39,2007,EUR,14.6,Custody,N
ELEMENTS,543.39,2007,EUR,14.6,ETFSolutionsCost,N
ELEMENTS,543.39,2007,EUR,14.6,FundAccounting,N
ELEMENTS,543.39,2007,EUR,14.6,RiskAnalytics,N
ELEMENTS,543.39,2007,EUR,14.6,MultiAssetClassAnalytics,N
ELEMENTS,543.39,2007,EUR,14.6,DigitalExperience,Y
ELEMENTS,543.39,2007,EUR,14.6,PortfolioSolutions,N
ELEMENTS,543.39,2007,EUR,14.6,FXServices,Y
ELEMENTS,543.39,2007,EUR,14.6,FinancingCollateralServices,Y
Reich & Tang,520.8,1987,EUR,9.2,InvestmentServicing,Y
Reich & Tang,520.8,1987,EUR,9.2,Custody,N
Reich & Tang,520.8,1987,EUR,9.2,ETFSolutionsCost,N
Reich & Tang,520.8,1987,EUR,9.2,FundAccounting,N
Reich & Tang,520.8,1987,EUR,9.2,RiskAnalytics,N
Reich & Tang,520.8,1987,EUR,9.2,MultiAssetClassAnalytics,N
Reich & Tang,520.8,1987,EUR,9.2,DigitalExperience,Y
Reich & Tang,520.8,1987,EUR,9.2,PortfolioSolutions,N
Reich & Tang,520.8,1987,EUR,9.2,FXServices,Y
Reich & Tang,520.8,1987,EUR,9.2,FinancingCollateralServices,Y
Day Hagan,517.87,2014,EUR,2.3,InvestmentServicing,Y
Day Hagan,517.87,2014,EUR,2.3,Custody,N
Day Hagan,517.87,2014,EUR,2.3,ETFSolutionsCost,N
Day Hagan,517.87,2014,EUR,2.3,FundAccounting,N
Day Hagan,517.87,2014,EUR,2.3,RiskAnalytics,N
Day Hagan,517.87,2014,EUR,2.3,MultiAssetClassAnalytics,N
Day Hagan,517.87,2014,EUR,2.3,DigitalExperience,Y
Day Hagan,517.87,2014,EUR,2.3,PortfolioSolutions,N
Day Hagan,517.87,2014,EUR,2.3,FXServices,Y
Day Hagan,517.87,2014,EUR,2.3,FinancingCollateralServices,Y
Keeley,515.73,2007,EUR,11.3,InvestmentServicing,Y
Keeley,515.73,2007,EUR,11.3,Custody,N
Keeley,515.73,2007,EUR,11.3,ETFSolutionsCost,N
Keeley,515.73,2007,EUR,11.3,FundAccounting,N
Keeley,515.73,2007,EUR,11.3,RiskAnalytics,N
Keeley,515.73,2007,EUR,11.3,MultiAssetClassAnalytics,N
Keeley,515.73,2007,EUR,11.3,DigitalExperience,Y
Keeley,515.73,2007,EUR,11.3,PortfolioSolutions,N
Keeley,515.73,2007,EUR,11.3,FXServices,Y
Keeley,515.73,2007,EUR,11.3,FinancingCollateralServices,Y
Reinhartfunds,512.91,2012,EUR,4.8,InvestmentServicing,Y
Reinhartfunds,512.91,2012,EUR,4.8,Custody,N
Reinhartfunds,512.91,2012,EUR,4.8,ETFSolutionsCost,N
Reinhartfunds,512.91,2012,EUR,4.8,FundAccounting,N
Reinhartfunds,512.91,2012,EUR,4.8,RiskAnalytics,N
Reinhartfunds,512.91,2012,EUR,4.8,MultiAssetClassAnalytics,N
Reinhartfunds,512.91,2012,EUR,4.8,DigitalExperience,Y
Reinhartfunds,512.91,2012,EUR,4.8,PortfolioSolutions,N
Reinhartfunds,512.91,2012,EUR,4.8,FXServices,Y
Reinhartfunds,512.91,2012,EUR,4.8,FinancingCollateralServices,Y
Gerstein Fisher,505.59,2010,EUR,0.2,InvestmentServicing,Y
Gerstein Fisher,505.59,2010,EUR,0.2,Custody,N
Gerstein Fisher,505.59,2010,EUR,0.2,ETFSolutionsCost,N
Gerstein Fisher,505.59,2010,EUR,0.2,FundAccounting,N
Gerstein Fisher,505.59,2010,EUR,0.2,RiskAnalytics,N
Gerstein Fisher,505.59,2010,EUR,0.2,MultiAssetClassAnalytics,N
Gerstein Fisher,505.59,2010,EUR,0.2,DigitalExperience,Y
Gerstein Fisher,505.59,2010,EUR,0.2,PortfolioSolutions,N
Gerstein Fisher,505.59,2010,EUR,0.2,FXServices,Y
Gerstein Fisher,505.59,2010,EUR,0.2,FinancingCollateralServices,Y
Crawford,503.53,2004,EUR,6.1,InvestmentServicing,Y
Crawford,503.53,2004,EUR,6.1,Custody,N
Crawford,503.53,2004,EUR,6.1,ETFSolutionsCost,N
Crawford,503.53,2004,EUR,6.1,FundAccounting,N
Crawford,503.53,2004,EUR,6.1,RiskAnalytics,N
Crawford,503.53,2004,EUR,6.1,MultiAssetClassAnalytics,N
Crawford,503.53,2004,EUR,6.1,DigitalExperience,Y
Crawford,503.53,2004,EUR,6.1,PortfolioSolutions,N
Crawford,503.53,2004,EUR,6.1,FXServices,Y
Crawford,503.53,2004,EUR,6.1,FinancingCollateralServices,Y
Tocqueville,494.78,1987,EUR,19,InvestmentServicing,Y
Tocqueville,494.78,1987,EUR,19,Custody,N
Tocqueville,494.78,1987,EUR,19,ETFSolutionsCost,N
Tocqueville,494.78,1987,EUR,19,FundAccounting,N
Tocqueville,494.78,1987,EUR,19,RiskAnalytics,N
Tocqueville,494.78,1987,EUR,19,MultiAssetClassAnalytics,N
Tocqueville,494.78,1987,EUR,19,DigitalExperience,Y
Tocqueville,494.78,1987,EUR,19,PortfolioSolutions,N
Tocqueville,494.78,1987,EUR,19,FXServices,Y
Tocqueville,494.78,1987,EUR,19,FinancingCollateralServices,Y
Scharf Investments,491.19,2011,US,10.2,InvestmentServicing,Y
Scharf Investments,491.19,2011,US,10.2,Custody,N
Scharf Investments,491.19,2011,US,10.2,ETFSolutionsCost,N
Scharf Investments,491.19,2011,US,10.2,FundAccounting,N
Scharf Investments,491.19,2011,US,10.2,RiskAnalytics,N
Scharf Investments,491.19,2011,US,10.2,MultiAssetClassAnalytics,N
Scharf Investments,491.19,2011,US,10.2,DigitalExperience,Y
Scharf Investments,491.19,2011,US,10.2,PortfolioSolutions,N
Scharf Investments,491.19,2011,US,10.2,FXServices,Y
Scharf Investments,491.19,2011,US,10.2,FinancingCollateralServices,Y
Anchor,490.44,2015,US,5.7,InvestmentServicing,Y
Anchor,490.44,2015,US,5.7,Custody,N
Anchor,490.44,2015,US,5.7,ETFSolutionsCost,N
Anchor,490.44,2015,US,5.7,FundAccounting,N
Anchor,490.44,2015,US,5.7,RiskAnalytics,N
Anchor,490.44,2015,US,5.7,MultiAssetClassAnalytics,N
Anchor,490.44,2015,US,5.7,DigitalExperience,Y
Anchor,490.44,2015,US,5.7,PortfolioSolutions,N
Anchor,490.44,2015,US,5.7,FXServices,Y
Anchor,490.44,2015,US,5.7,FinancingCollateralServices,Y
Sofi,490.26,2019,US,3,InvestmentServicing,N
Sofi,490.26,2019,US,3,Custody,N
Sofi,490.26,2019,US,3,ETFSolutionsCost,N
Sofi,490.26,2019,US,3,FundAccounting,Y
Sofi,490.26,2019,US,3,RiskAnalytics,N
Sofi,490.26,2019,US,3,MultiAssetClassAnalytics,N
Sofi,490.26,2019,US,3,DigitalExperience,Y
Sofi,490.26,2019,US,3,PortfolioSolutions,N
Sofi,490.26,2019,US,3,FXServices,N
Sofi,490.26,2019,US,3,FinancingCollateralServices,N
TCM Funds,476.44,2004,US,6.6,InvestmentServicing,N
TCM Funds,476.44,2004,US,6.6,Custody,N
TCM Funds,476.44,2004,US,6.6,ETFSolutionsCost,N
TCM Funds,476.44,2004,US,6.6,FundAccounting,Y
TCM Funds,476.44,2004,US,6.6,RiskAnalytics,N
TCM Funds,476.44,2004,US,6.6,MultiAssetClassAnalytics,N
TCM Funds,476.44,2004,US,6.6,DigitalExperience,Y
TCM Funds,476.44,2004,US,6.6,PortfolioSolutions,N
TCM Funds,476.44,2004,US,6.6,FXServices,N
TCM Funds,476.44,2004,US,6.6,FinancingCollateralServices,N
Liberty Street,471.75,2009,US,8.9,InvestmentServicing,N
Liberty Street,471.75,2009,US,8.9,Custody,N
Liberty Street,471.75,2009,US,8.9,ETFSolutionsCost,N
Liberty Street,471.75,2009,US,8.9,FundAccounting,Y
Liberty Street,471.75,2009,US,8.9,RiskAnalytics,N
Liberty Street,471.75,2009,US,8.9,MultiAssetClassAnalytics,N
Liberty Street,471.75,2009,US,8.9,DigitalExperience,Y
Liberty Street,471.75,2009,US,8.9,PortfolioSolutions,N
Liberty Street,471.75,2009,US,8.9,FXServices,N
Liberty Street,471.75,2009,US,8.9,FinancingCollateralServices,N
Needham,467.06,1996,US,13.4,InvestmentServicing,N
Needham,467.06,1996,US,13.4,Custody,N
Needham,467.06,1996,US,13.4,ETFSolutionsCost,N
Needham,467.06,1996,US,13.4,FundAccounting,Y
Needham,467.06,1996,US,13.4,RiskAnalytics,N
Needham,467.06,1996,US,13.4,MultiAssetClassAnalytics,N
Needham,467.06,1996,US,13.4,DigitalExperience,Y
Needham,467.06,1996,US,13.4,PortfolioSolutions,N
Needham,467.06,1996,US,13.4,FXServices,N
Needham,467.06,1996,US,13.4,FinancingCollateralServices,N
Dearborn Partners,466.12,2013,US,9.2,InvestmentServicing,N
Dearborn Partners,466.12,2013,US,9.2,Custody,N
Dearborn Partners,466.12,2013,US,9.2,ETFSolutionsCost,N
Dearborn Partners,466.12,2013,US,9.2,FundAccounting,Y
Dearborn Partners,466.12,2013,US,9.2,RiskAnalytics,N
Dearborn Partners,466.12,2013,US,9.2,MultiAssetClassAnalytics,N
Dearborn Partners,466.12,2013,US,9.2,DigitalExperience,Y
Dearborn Partners,466.12,2013,US,9.2,PortfolioSolutions,N
Dearborn Partners,466.12,2013,US,9.2,FXServices,N
Dearborn Partners,466.12,2013,US,9.2,FinancingCollateralServices,N
ClearShares,460.36,2017,US,1.8,InvestmentServicing,N
ClearShares,460.36,2017,US,1.8,Custody,N
ClearShares,460.36,2017,US,1.8,ETFSolutionsCost,N
ClearShares,460.36,2017,US,1.8,FundAccounting,Y
ClearShares,460.36,2017,US,1.8,RiskAnalytics,N
ClearShares,460.36,2017,US,1.8,MultiAssetClassAnalytics,N
ClearShares,460.36,2017,US,1.8,DigitalExperience,Y
ClearShares,460.36,2017,US,1.8,PortfolioSolutions,N
ClearShares,460.36,2017,US,1.8,FXServices,N
ClearShares,460.36,2017,US,1.8,FinancingCollateralServices,N
Overlay Shares,456.13,2019,US,2.4,InvestmentServicing,N
Overlay Shares,456.13,2019,US,2.4,Custody,N
Overlay Shares,456.13,2019,US,2.4,ETFSolutionsCost,N
Overlay Shares,456.13,2019,US,2.4,FundAccounting,Y
Overlay Shares,456.13,2019,US,2.4,RiskAnalytics,N
Overlay Shares,456.13,2019,US,2.4,MultiAssetClassAnalytics,N
Overlay Shares,456.13,2019,US,2.4,DigitalExperience,Y
Overlay Shares,456.13,2019,US,2.4,PortfolioSolutions,N
Overlay Shares,456.13,2019,US,2.4,FXServices,N
Overlay Shares,456.13,2019,US,2.4,FinancingCollateralServices,N
"Apollo Credit Management, LLC",452.13,2011,US,InvestmentServicing,10.2,N
"Apollo Credit Management, LLC",452.13,2011,US,Custody,N,N
"Apollo Credit Management, LLC",452.13,2011,US,ETFSolutionsCost,N,N
"Apollo Credit Management, LLC",452.13,2011,US,FundAccounting,N,N
"Apollo Credit Management, LLC",452.13,2011,US,RiskAnalytics,Y,N
"Apollo Credit Management, LLC",452.13,2011,US,MultiAssetClassAnalytics,N,N
"Apollo Credit Management, LLC",452.13,2011,US,DigitalExperience,N,N
"Apollo Credit Management, LLC",452.13,2011,US,PortfolioSolutions,Y,N
"Apollo Credit Management, LLC",452.13,2011,US,FXServices,N,N
